,BORO,STORIES,FULLVAL,YEAR,LOT,BLDGCL,AVTOT2,Community_Board,Council_District,Lot_Area,Building_Area,Census_Tract,AVLAND2,EXLAND2,EXTOT2,EXCD2
55585,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_102,cds_3,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
16234,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
37987,bor_4,str_1,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_411,cds_23,lotarea_3,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
55251,bor_1,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_102,cds_1,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
33442,bor_2,str_1,val_2,yrs_2,lot_1,bcl_D1,transval_2,cmb_205,cds_15,lotarea_2,buildingarea_2,census_1,avland2_2,exland2_1,extot2_3,extot2_3
69588,bor_3,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_311,cds_44,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
68849,bor_3,str_1,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_308,cds_35,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
45923,bor_4,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_407,cds_20,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
25060,bor_1,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_107,cds_7,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
61065,bor_3,str_1,val_2,yrs_1,lot_1,bcl_M1,transval_2,cmb_305,cds_37,lotarea_1,buildingarea_1,census_2,avland2_2,exland2_1,extot2_3,extot2_3
33041,bor_1,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
44846,bor_3,str_1,val_2,yrs_2,lot_1,bcl_M1,transval_2,cmb_315,cds_48,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
601,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_105,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
44733,bor_3,str_1,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_315,cds_44,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_1,extot2_1,extot2_1
56970,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
55754,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_106,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
61521,bor_3,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
52916,bor_3,str_1,val_2,yrs_1,lot_2,bcl_M1,transval_2,cmb_312,cds_44,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
11251,bor_2,str_1,val_3,yrs_3,lot_2,bcl_C6,transval_3,cmb_208,cds_11,lotarea_3,buildingarea_3,census_1,avland2_3,exland2_3,extot2_3,extot2_3
31018,bor_1,str_1,val_3,yrs_2,lot_1,bcl_C6,transval_3,cmb_104,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
36370,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_314,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
21496,bor_4,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_406,cds_29,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
20179,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_310,cds_43,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
35500,bor_3,str_1,val_2,yrs_2,lot_1,bcl_C6,transval_2,cmb_308,cds_36,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
56554,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_106,cds_4,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
9592,bor_1,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_112,cds_10,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
36686,bor_3,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_313,cds_48,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
12666,bor_3,str_1,val_2,yrs_3,lot_2,bcl_M1,transval_2,cmb_313,cds_47,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
40662,bor_1,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_2,extot2_2,extot2_2
54263,bor_4,str_1,val_2,yrs_1,lot_2,bcl_C6,transval_2,cmb_407,cds_19,lotarea_2,buildingarea_2,census_2,avland2_3,exland2_1,extot2_1,extot2_1
32789,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_110,cds_9,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
46321,bor_4,str_1,val_3,yrs_2,lot_1,bcl_C6,transval_3,cmb_411,cds_23,lotarea_3,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
17426,bor_2,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_205,cds_15,lotarea_2,buildingarea_2,census_3,avland2_2,exland2_2,extot2_3,extot2_3
40847,bor_1,str_1,val_2,yrs_2,lot_1,bcl_C7,transval_2,cmb_109,cds_7,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
31980,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
62308,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
37944,bor_4,str_1,val_3,yrs_2,lot_2,bcl_D6,transval_3,cmb_408,cds_24,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
29256,bor_4,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_3,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
32451,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_2,extot2_2,extot2_2
49790,bor_2,str_1,val_2,yrs_1,lot_1,bcl_D1,transval_2,cmb_205,cds_14,lotarea_2,buildingarea_2,census_1,avland2_2,exland2_2,extot2_3,extot2_3
57793,bor_1,str_1,val_3,yrs_1,lot_1,bcl_D1,transval_3,cmb_109,cds_7,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
52663,bor_3,str_1,val_2,yrs_1,lot_1,bcl_M1,transval_2,cmb_305,cds_37,lotarea_1,buildingarea_1,census_2,avland2_2,exland2_1,extot2_3,extot2_3
49511,bor_1,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_112,cds_10,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
5519,bor_3,str_1,val_3,yrs_3,lot_2,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_1,extot2_1,extot2_1
5567,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_402,cds_26,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
9714,bor_1,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_112,cds_7,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
4898,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M9,transval_2,cmb_312,cds_44,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
55533,bor_1,str_1,val_3,yrs_1,lot_2,bcl_D0,transval_3,cmb_105,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
23937,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
16069,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
5154,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
19488,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M9,transval_2,cmb_309,cds_35,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
25486,bor_2,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_206,cds_15,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
43475,bor_3,str_1,val_2,yrs_2,lot_2,bcl_R2,transval_2,cmb_306,cds_39,lotarea_2,buildingarea_2,census_1,avland2_2,exland2_1,extot2_1,extot2_1
5943,bor_4,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_3,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
9664,bor_1,str_1,val_2,yrs_3,lot_1,bcl_D4,transval_2,cmb_109,cds_7,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
44801,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_313,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
57596,bor_1,str_2,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_112,cds_7,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
9310,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_7,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
36401,bor_3,str_1,val_1,yrs_2,lot_2,bcl_R4,transval_1,cmb_315,cds_48,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_1,extot2_1
62107,bor_4,str_1,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
22199,bor_4,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_411,cds_23,lotarea_3,buildingarea_1,census_2,avland2_3,exland2_2,extot2_2,extot2_2
48374,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
16082,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
40955,bor_1,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_109,cds_7,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
51950,bor_3,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_302,cds_33,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
64512,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
20181,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_310,cds_43,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
36037,bor_3,str_1,val_2,yrs_2,lot_1,bcl_C6,transval_2,cmb_309,cds_40,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
52868,bor_3,str_1,val_1,yrs_1,lot_2,bcl_R4,transval_1,cmb_312,cds_44,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_1,extot2_1
56628,bor_1,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_105,cds_4,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
52865,bor_3,str_1,val_2,yrs_1,lot_1,bcl_D4,transval_2,cmb_312,cds_40,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_2,extot2_2
54507,bor_4,str_1,val_3,yrs_1,lot_1,bcl_C6,transval_3,cmb_408,cds_24,lotarea_3,buildingarea_3,census_3,avland2_3,exland2_3,extot2_3,extot2_3
12498,bor_3,str_1,val_2,yrs_3,lot_2,bcl_M9,transval_2,cmb_312,cds_44,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
32243,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_2,extot2_2,extot2_2
61577,bor_4,str_1,val_2,yrs_1,lot_1,bcl_D4,transval_3,cmb_402,cds_26,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
68308,bor_3,str_2,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_302,cds_33,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
8780,bor_1,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_5,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
28674,bor_3,str_2,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_2,extot2_2,extot2_2
16094,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
6991,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_408,cds_23,lotarea_3,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
68237,bor_2,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_208,cds_11,lotarea_3,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
23828,bor_1,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
40745,bor_1,str_1,val_2,yrs_2,lot_1,bcl_C6,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
12848,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_318,cds_45,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
12840,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M1,transval_2,cmb_314,cds_48,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_3,extot2_3
40645,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_111,cds_4,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
48753,bor_1,str_1,val_2,yrs_1,lot_1,bcl_M1,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
49582,bor_1,str_1,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_109,cds_7,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
44149,bor_3,str_1,val_2,yrs_2,lot_1,bcl_C6,transval_2,cmb_301,cds_34,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
39590,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_105,cds_4,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_1,extot2_1,extot2_1
61514,bor_3,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_1,census_3,avland2_3,exland2_2,extot2_2,extot2_2
38111,bor_4,str_1,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_408,cds_24,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
71105,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_408,cds_24,lotarea_3,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
146,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_103,cds_2,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
14677,bor_1,str_3,val_2,yrs_3,lot_3,bcl_R4,transval_2,cmb_101,cds_1,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_2,extot2_2
2521,bor_1,str_1,val_3,yrs_3,lot_2,bcl_D4,transval_3,cmb_112,cds_10,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
53779,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
24263,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
57863,bor_2,str_1,val_2,yrs_1,lot_1,bcl_C1,transval_2,cmb_204,cds_16,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_1,extot2_3,extot2_3
65546,bor_1,str_1,val_2,yrs_1,lot_1,bcl_C5,transval_2,cmb_110,cds_9,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_2,extot2_2
1826,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_111,cds_4,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_2,extot2_2,extot2_2
16953,bor_1,str_3,val_3,yrs_3,lot_2,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
6435,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_407,cds_20,lotarea_3,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
20315,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M9,transval_2,cmb_313,cds_47,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
25497,bor_2,str_1,val_2,yrs_2,lot_1,bcl_C1,transval_2,cmb_206,cds_15,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
35567,bor_3,str_1,val_1,yrs_2,lot_2,bcl_R2,transval_1,cmb_316,cds_41,lotarea_1,buildingarea_1,census_1,avland2_1,exland2_1,extot2_1,extot2_1
7676,bor_1,str_1,val_3,yrs_3,lot_1,bcl_D0,transval_3,cmb_104,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
31655,bor_1,str_2,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_107,cds_6,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
30267,bor_4,str_1,val_3,yrs_2,lot_1,bcl_C6,transval_3,cmb_410,cds_32,lotarea_3,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
5923,bor_4,str_1,val_2,yrs_3,lot_1,bcl_C6,transval_2,cmb_403,cds_25,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
61322,bor_3,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_310,cds_43,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
61803,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_403,cds_25,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
15494,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
20695,bor_3,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_318,cds_46,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
24675,bor_1,str_1,val_2,yrs_2,lot_1,bcl_C6,transval_2,cmb_111,cds_8,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_2,extot2_2
63576,bor_1,str_2,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_102,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
19512,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M1,transval_2,cmb_303,cds_36,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
28417,bor_3,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_313,cds_48,lotarea_3,buildingarea_3,census_1,avland2_3,exland2_3,extot2_3,extot2_3
43177,bor_2,str_2,val_3,yrs_2,lot_2,bcl_D4,transval_3,cmb_208,cds_11,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
45809,bor_4,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_407,cds_20,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
21174,bor_4,str_1,val_2,yrs_3,lot_1,bcl_D4,transval_2,cmb_403,cds_25,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_2,extot2_2
69806,bor_3,str_1,val_3,yrs_1,lot_2,bcl_D4,transval_3,cmb_315,cds_48,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
12111,bor_3,str_1,val_2,yrs_3,lot_1,bcl_M1,transval_2,cmb_304,cds_37,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_3,extot2_3
71042,bor_4,str_1,val_2,yrs_1,lot_1,bcl_K4,transval_2,cmb_407,cds_20,lotarea_1,buildingarea_1,census_2,avland2_3,exland2_1,extot2_1,extot2_1
44667,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_310,cds_43,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
29652,bor_4,str_1,val_2,yrs_2,lot_2,bcl_C6,transval_2,cmb_407,cds_19,lotarea_2,buildingarea_2,census_2,avland2_3,exland2_1,extot2_1,extot2_1
15726,bor_1,str_3,val_2,yrs_3,lot_2,bcl_R4,transval_2,cmb_107,cds_6,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
54545,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_411,cds_23,lotarea_3,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
36148,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_312,cds_39,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
65160,bor_1,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_3,extot2_3,extot2_3
23242,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_105,cds_4,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
53453,bor_4,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_403,cds_25,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
53665,bor_4,str_3,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
9678,bor_1,str_1,val_3,yrs_3,lot_1,bcl_C6,transval_3,cmb_109,cds_7,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_2,extot2_2,extot2_2
16526,bor_1,str_3,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_108,cds_4,lotarea_1,buildingarea_1,census_3,avland2_3,exland2_3,extot2_3,extot2_3
218,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_102,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
32,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_101,cds_1,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_3,extot2_3,extot2_3
62759,bor_4,str_1,val_2,yrs_1,lot_1,bcl_C6,transval_2,cmb_411,cds_19,lotarea_2,buildingarea_1,census_2,avland2_3,exland2_1,extot2_1,extot2_1
53966,bor_4,str_1,val_3,yrs_1,lot_1,bcl_D4,transval_3,cmb_407,cds_20,lotarea_2,buildingarea_2,census_2,avland2_3,exland2_3,extot2_3,extot2_3
33365,bor_2,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_205,cds_15,lotarea_1,buildingarea_1,census_3,avland2_2,exland2_1,extot2_3,extot2_3
24034,bor_1,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_107,cds_6,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_3,extot2_3,extot2_3
43437,bor_3,str_1,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_302,cds_33,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_1,extot2_1,extot2_1
4958,bor_3,str_1,val_2,yrs_3,lot_2,bcl_C6,transval_2,cmb_311,cds_47,lotarea_1,buildingarea_1,census_1,avland2_2,exland2_1,extot2_1,extot2_1
19053,bor_2,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_208,cds_11,lotarea_2,buildingarea_2,census_3,avland2_3,exland2_2,extot2_2,extot2_2
5988,bor_4,str_1,val_3,yrs_3,lot_1,bcl_D4,transval_3,cmb_406,cds_29,lotarea_2,buildingarea_2,census_1,avland2_3,exland2_2,extot2_2,extot2_2
29538,bor_4,str_2,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_407,cds_19,lotarea_2,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
329,bor_1,str_2,val_3,yrs_3,lot_1,bcl_D0,transval_3,cmb_102,cds_3,lotarea_1,buildingarea_1,census_1,avland2_3,exland2_2,extot2_2,extot2_2
28667,bor_3,str_3,val_3,yrs_2,lot_1,bcl_D4,transval_3,cmb_318,cds_45,lotarea_3,buildingarea_3,census_1,avland2_3,exland2_3,extot2_3,extot2_3
